,sampling_week,effective_concentration_rolling_average,region,state,name,fipscode
2077,2021-06-30,23.08446356435073,Northeast,MA,"Nantucket County, MA",25019
2078,2021-06-30,19.796258872876862,South,DE,"New Castle County, DE",10003
2079,2021-06-30,54.034972880139264,Northeast,CT,"New Haven County, CT",9009
2080,2021-06-30,1.3845115038636475,South,WV,"Ohio County, WV",54069
2081,2021-06-30,190.98855843731425,South,FL,"Orange County, FL",12095
2082,2021-06-30,0.8485367152666601,West,MT,"Park County, MT",30067
2083,2021-06-30,16.66358903829678,Midwest,IL,"Peoria County, IL",17143
2084,2021-06-30,32.74457664987847,West,AZ,"Pima County, AZ",4019
2085,2021-06-30,53.16203390020625,South,FL,"Pinellas County, FL",12103
2086,2021-06-30,105.17200145327456,West,CA,"Placer County, CA",6061
2087,2021-06-30,76.38982895748173,Northeast,MA,"Plymouth County, MA",25023
2088,2021-06-30,64.1160650790092,Northeast,RI,"Providence County, RI",44007
2089,2021-06-30,491.6274547157695,South,AR,"Pulaski County, AR",5119
2090,2021-06-30,10.725517889624056,South,VA,"Pulaski County, VA",51155
2091,2021-06-30,77.70671618489457,West,CA,"Sacramento County, CA",6067
2092,2021-06-30,4.372339332507896,Northeast,ME,"Sagadahoc County, ME",23023
2093,2021-06-30,86.72783939529138,West,UT,"Salt Lake County, UT",49035
2094,2021-06-30,64.01942489259046,West,CA,"San Bernardino County, CA",6071
2095,2021-06-30,110.7644291326614,West,CA,"San Diego County, CA",6073
2096,2021-06-30,16.043239096346515,West,CA,"Santa Cruz County, CA",6087
2097,2021-06-30,37.30017093648775,Midwest,KS,"Sedgwick County, KS",20173
2098,2021-06-30,302.76837385367344,South,FL,"Seminole County, FL",12117
2099,2021-06-30,40.412006122759685,Midwest,KS,"Shawnee County, KS",20177
2100,2021-06-30,64.28258567317661,South,TN,"Shelby County, TN",47157
2101,2021-06-30,65.58357356015318,West,WA,"Snohomish County, WA",53061
2102,2021-06-30,103.68058654728908,West,CA,"Sonoma County, CA",6097
2103,2021-06-30,75.67036608192315,US Territories,VI,"St. Croix Island, VI",78010
2104,2021-06-30,8.812130765942662,US Territories,VI,"St. John Island, VI",78020
2105,2021-06-30,388.5645790546205,US Territories,VI,"St. Thomas Island, VI",78030
2106,2021-06-30,66.60044341515878,South,VA,"Stafford County, VA",51179
2107,2021-06-30,36.69520411066068,Northeast,MA,"Suffolk County, MA",25025
2108,2021-06-30,21.340729384615265,Northeast,NH,"Sullivan County, NH",33019
2109,2021-06-30,42.43094715020725,South,TN,"Sullivan County, TN",47163
2110,2021-06-30,5.166726446850299,Midwest,OH,"Summit County, OH",39153
2111,2021-06-30,121.58309558015524,West,WY,"Sweetwater County, WY",56037
2112,2021-06-30,0.0,West,MT,"Teton County, MT",30099
2113,2021-06-30,38.21431780416256,South,TX,"Travis County, TX",48453
2114,2021-06-30,45.42469699254824,Northeast,NJ,"Union County, NJ",34039
2115,2021-06-30,59.53161159467928,Northeast,RI,"Washington County, RI",44009
2116,2021-06-30,74.65328288407979,West,NV,"Washoe County, NV",32031
2117,2021-06-30,7.624942863742738,South,TX,"Webb County, TX",48479
2118,2021-06-30,144.45320448261464,Midwest,IL,"Winnebago County, IL",17201
2119,2021-06-30,4.588329874126979,Midwest,IA,"Woodbury County, IA",19193
2120,2021-06-30,88.50316295336727,Northeast,MA,"Worcester County, MA",25027
2121,2021-06-30,0.0,Midwest,SD,"Yankton County, SD",46135
2122,2021-07-07,54.82709347019385,West,ID,"Ada County, ID",16001
2123,2021-07-07,17.74656066877942,South,VA,"Alexandria City, VA",51510
2124,2021-07-07,61.67686303001588,West,CO,"Arapahoe County, CO",8005
2125,2021-07-07,15.951830179523524,South,VA,"Arlington County, VA",51013
2126,2021-07-07,362.0099226673908,South,AR,"Benton County, AR",5007
2127,2021-07-07,132.35487708624808,West,WA,"Benton County, WA",53005
2128,2021-07-07,7.799674377336488,Northeast,NJ,"Bergen County, NJ",34003
2129,2021-07-07,131.5807871270232,South,FL,"Brevard County, FL",12009
2130,2021-07-07,18.33725564595211,Northeast,PA,"Butler County, PA",42019
2131,2021-07-07,47.388027489960905,Midwest,MO,"Cape Girardeau County, MO",29031
2132,2021-07-07,4.494152049884149,Northeast,PA,"Chester County, PA",42029
2133,2021-07-07,51.38867505556109,Northeast,VT,"Chittenden County, VT",50007
2134,2021-07-07,309.4943174585164,West,NV,"Clark County, NV",32003
2135,2021-07-07,92.04214220085568,West,CA,"Contra Costa County, CA",6013
2136,2021-07-07,14.624045128032543,Midwest,IL,"Cook County, IL",17031
2137,2021-07-07,7.24163904892023,Northeast,ME,"Cumberland County, ME",23005
2138,2021-07-07,275.12231807262793,South,NC,"Cumberland County, NC",37051
2139,2021-07-07,49.9788593938487,Midwest,MN,"Dakota County, MN",27037
2140,2021-07-07,28.16983360649354,Midwest,WI,"Dane County, WI",55025
2141,2021-07-07,12.98811290797868,Northeast,PA,"Dauphin County, PA",42043
2142,2021-07-07,52.30589921961522,South,TN,"Davidson County, TN",47037
2143,2021-07-07,203.3945705990656,West,UT,"Davis County, UT",49011
2144,2021-07-07,134.98332623452376,South,GA,"DeKalb County, GA",13089
2145,2021-07-07,43.46052751970743,South,NC,"Duplin County, NC",37061
2146,2021-07-07,232.1089595125869,South,LA,"East Baton Rouge Parish, LA",22033
2147,2021-07-07,91.47307809109884,West,NV,"Elko County, NV",32007
2148,2021-07-07,14.628402993836824,Northeast,PA,"Erie County, PA",42049
2149,2021-07-07,33.86696442404456,Northeast,MA,"Essex County, MA",25009
2150,2021-07-07,53.96985342511288,Northeast,NJ,"Essex County, NJ",34013
2151,2021-07-07,21.43282709701594,Northeast,CT,"Fairfield County, CT",9001
2152,2021-07-07,96.5811369760318,South,SC,"Greenville County, SC",45045
2153,2021-07-07,10.679730410513066,Midwest,IN,"Hamilton County, IN",18057
2154,2021-07-07,77.34976059800748,South,TN,"Hamilton County, TN",47065
2155,2021-07-07,0.6652850372024237,Northeast,MA,"Hampshire County, MA",25015
2156,2021-07-07,27.05585785585177,South,VA,"Harrisonburg City, VA",51660
2157,2021-07-07,72.96829229442012,Northeast,CT,"Hartford County, CT",9003
2158,2021-07-07,25.423144545668407,Midwest,MN,"Hennepin County, MN",27053
2159,2021-07-07,168.0101487203657,South,FL,"Hillsborough County, FL",12057
2160,2021-07-07,647.7033393986517,South,MS,"Hinds County, MS",28049
2161,2021-07-07,50.25954571362113,West,HI,"Honolulu County, HI",15003
2162,2021-07-07,218.2986422672722,West,CA,"Humboldt County, CA",6023
2163,2021-07-07,23.519379455238106,Northeast,PA,"Indiana County, PA",42063
2164,2021-07-07,38.2987170119506,South,KY,"Jefferson County, KY",21111
2165,2021-07-07,281.740453174431,Midwest,MO,"Jefferson County, MO",29099
2166,2021-07-07,95.3151900069018,Midwest,KS,"Johnson County, KS",20091
2167,2021-07-07,508.073293253442,Midwest,IL,"Kankakee County, IL",17091
2168,2021-07-07,35.44799082039156,South,TX,"Kaufman County, TX",48257
2169,2021-07-07,7.405777962761224,Northeast,ME,"Kennebec County, ME",23011
2170,2021-07-07,58.14353585986356,South,KY,"Kenton County, KY",21117
2171,2021-07-07,3.4932627819154125,Northeast,PA,"Lackawanna County, PA",42069
2172,2021-07-07,11.955098453929622,West,ID,"Latah County, ID",16057
2173,2021-07-07,1.1813775166478335,Midwest,MI,"Leelanau County, MI",26089
2174,2021-07-07,2.9938733236728883,West,NM,"Los Alamos County, NM",35028
2175,2021-07-07,25.452309831015963,West,CA,"Los Angeles County, CA",6037
2176,2021-07-07,69.19082433004866,South,VA,"Loudoun County, VA",51107
2177,2021-07-07,87.78341250200201,South,GA,"Lowndes County, GA",13185
2178,2021-07-07,11.642289700357004,Northeast,PA,"Luzerne County, PA",42079
2179,2021-07-07,44.265289541135566,South,AL,"Madison County, AL",1089
2180,2021-07-07,8.105297104882455,Midwest,WI,"Marathon County, WI",55073
2181,2021-07-07,53.898379236054936,West,AZ,"Maricopa County, AZ",4013
2182,2021-07-07,317.1136445404652,Northeast,NH,"Merrimack County, NH",33013
2183,2021-07-07,146.84065564458143,South,FL,"Miami-Dade County, FL",12086
2184,2021-07-07,4.5983285439292665,Northeast,CT,"Middlesex County, CT",9007
2185,2021-07-07,8.922738337101903,Northeast,MA,"Middlesex County, MA",25017
2186,2021-07-07,26.03989633781548,Northeast,NJ,"Middlesex County, NJ",34023
2187,2021-07-07,91.9067083196472,Northeast,NJ,"Monmouth County, NJ",34025
2188,2021-07-07,48.05278887132689,West,CA,"Monterey County, CA",6053
2189,2021-07-07,56.547995654821335,West,OR,"Multnomah County, OR",41051
2190,2021-07-07,15.308383413046808,Northeast,MA,"Nantucket County, MA",25019
2191,2021-07-07,12.164891495883657,South,DE,"New Castle County, DE",10003
2192,2021-07-07,38.01491406815985,Northeast,CT,"New Haven County, CT",9009
2193,2021-07-07,0.0,South,WV,"Ohio County, WV",54069
2194,2021-07-07,364.9097908698373,South,FL,"Orange County, FL",12095
2195,2021-07-07,94.90220985459626,West,MT,"Park County, MT",30067
2196,2021-07-07,32.25670790056926,Midwest,IL,"Peoria County, IL",17143
2197,2021-07-07,33.52830073155314,West,AZ,"Pima County, AZ",4019
2198,2021-07-07,71.380888921247,South,FL,"Pinellas County, FL",12103
2199,2021-07-07,105.97050193796164,West,CA,"Placer County, CA",6061
2200,2021-07-07,153.72079656101138,Northeast,MA,"Plymouth County, MA",25023
2201,2021-07-07,54.13089384995623,Northeast,RI,"Providence County, RI",44007
2202,2021-07-07,958.7364115994852,South,AR,"Pulaski County, AR",5119
2203,2021-07-07,11.243343449680166,South,VA,"Pulaski County, VA",51155
2204,2021-07-07,23.60627372207489,West,CA,"Riverside County, CA",6065
2205,2021-07-07,154.56997400083137,West,CA,"Sacramento County, CA",6067
2206,2021-07-07,7.682485226391466,Northeast,ME,"Sagadahoc County, ME",23023
2207,2021-07-07,72.91448336964667,West,UT,"Salt Lake County, UT",49035
2208,2021-07-07,89.36030963516741,West,CA,"San Bernardino County, CA",6071
2209,2021-07-07,173.4120475221769,West,CA,"San Diego County, CA",6073
2210,2021-07-07,17.503332251130796,West,CA,"Santa Cruz County, CA",6087
2211,2021-07-07,31.76535173976735,Midwest,KS,"Sedgwick County, KS",20173
2212,2021-07-07,394.6685613112276,South,FL,"Seminole County, FL",12117
2213,2021-07-07,67.12022308044521,Midwest,KS,"Shawnee County, KS",20177
2214,2021-07-07,98.47418629673363,South,TN,"Shelby County, TN",47157
2215,2021-07-07,37.39117286703348,West,WA,"Snohomish County, WA",53061
2216,2021-07-07,129.8989652856262,West,CA,"Sonoma County, CA",6097
2217,2021-07-07,51.02252538108436,US Territories,VI,"St. Croix Island, VI",78010
2218,2021-07-07,37.53387117857404,US Territories,VI,"St. John Island, VI",78020
2219,2021-07-07,706.7120527777251,US Territories,VI,"St. Thomas Island, VI",78030
2220,2021-07-07,49.77899615098246,Northeast,MA,"Suffolk County, MA",25025
2221,2021-07-07,7.409211745044504,Northeast,NH,"Sullivan County, NH",33019
2222,2021-07-07,42.61014791649763,South,TN,"Sullivan County, TN",47163
2223,2021-07-07,16.996787406249513,Midwest,OH,"Summit County, OH",39153
2224,2021-07-07,178.40889360140253,West,WY,"Sweetwater County, WY",56037
2225,2021-07-07,0.0,West,MT,"Teton County, MT",30099
2226,2021-07-07,64.91439883619962,South,TX,"Travis County, TX",48453
2227,2021-07-07,46.2071695797237,Northeast,NJ,"Union County, NJ",34039
2228,2021-07-07,91.58307609932336,Northeast,RI,"Washington County, RI",44009
2229,2021-07-07,7.104578168215474,South,DC,"Washington, DC",11001
2230,2021-07-07,85.17647532564396,West,NV,"Washoe County, NV",32031
2231,2021-07-07,22.4147631007304,South,TX,"Webb County, TX",48479
2232,2021-07-07,39.65354686285995,Midwest,IL,"Winnebago County, IL",17201
2233,2021-07-07,1.147082468531745,Midwest,IA,"Woodbury County, IA",19193
2234,2021-07-07,49.955847734113256,Northeast,MA,"Worcester County, MA",25027
2235,2021-07-07,0.0,Midwest,SD,"Yankton County, SD",46135
2236,2021-07-14,68.97277335076974,West,ID,"Ada County, ID",16001
2237,2021-07-14,41.78070735339801,South,VA,"Alexandria City, VA",51510
2238,2021-07-14,107.01945449205684,West,CO,"Arapahoe County, CO",8005
2239,2021-07-14,18.51968361529256,South,VA,"Arlington County, VA",51013
2240,2021-07-14,959.84936498395,Northeast,MA,"Barnstable County, MA",25001
2241,2021-07-14,336.7007532996864,South,AR,"Benton County, AR",5007
2242,2021-07-14,224.11191824153065,West,WA,"Benton County, WA",53005
2243,2021-07-14,7.744218795565184,Northeast,NJ,"Bergen County, NJ",34003
2245,2021-07-14,23.838141145036843,West,NM,"Bernalillo County, NM",35001
2246,2021-07-14,412.4340980584609,South,FL,"Brevard County, FL",12009
2247,2021-07-14,36.40508159256566,Northeast,PA,"Butler County, PA",42019
2248,2021-07-14,115.13626609176856,Midwest,MO,"Cape Girardeau County, MO",29031
2249,2021-07-14,8.569475596095677,Northeast,PA,"Chester County, PA",42029
2250,2021-07-14,37.64203792895445,Northeast,VT,"Chittenden County, VT",50007
2251,2021-07-14,299.954018383457,West,NV,"Clark County, NV",32003
2252,2021-07-14,130.61873891758475,West,CA,"Contra Costa County, CA",6013
2253,2021-07-14,25.355452750949848,Midwest,IL,"Cook County, IL",17031
2254,2021-07-14,18.773290505719466,Northeast,ME,"Cumberland County, ME",23005
2255,2021-07-14,385.96590550015,South,NC,"Cumberland County, NC",37051
2256,2021-07-14,64.15641056033883,Midwest,MN,"Dakota County, MN",27037
2257,2021-07-14,30.98999660023956,Midwest,WI,"Dane County, WI",55025
2258,2021-07-14,18.437376678862663,Northeast,PA,"Dauphin County, PA",42043
2259,2021-07-14,71.52576572612332,South,TN,"Davidson County, TN",47037
2260,2021-07-14,202.13729265343875,West,UT,"Davis County, UT",49011
2261,2021-07-14,268.49792458483097,South,GA,"DeKalb County, GA",13089
2262,2021-07-14,86.30257181692133,South,NC,"Duplin County, NC",37061
2263,2021-07-14,710.9903503678526,South,LA,"East Baton Rouge Parish, LA",22033
2264,2021-07-14,27.81722655794121,West,NV,"Elko County, NV",32007
2265,2021-07-14,16.26502374464439,Northeast,PA,"Erie County, PA",42049
2266,2021-07-14,43.9859830752502,Northeast,MA,"Essex County, MA",25009
2267,2021-07-14,53.87955664711279,Northeast,NJ,"Essex County, NJ",34013
2268,2021-07-14,36.25163698309748,Northeast,CT,"Fairfield County, CT",9001
2269,2021-07-14,140.34639155633602,South,SC,"Greenville County, SC",45045
2270,2021-07-14,16.688763487341408,Midwest,IN,"Hamilton County, IN",18057
2271,2021-07-14,199.00332435862072,South,TN,"Hamilton County, TN",47065
2272,2021-07-14,5.623240133969091,Northeast,MA,"Hampshire County, MA",25015
2273,2021-07-14,21.472273448724035,South,VA,"Harrisonburg City, VA",51660
2274,2021-07-14,92.7327254294031,Northeast,CT,"Hartford County, CT",9003
2275,2021-07-14,28.202185073626826,Midwest,MN,"Hennepin County, MN",27053
2276,2021-07-14,254.6451122881389,South,FL,"Hillsborough County, FL",12057
2277,2021-07-14,869.1904692403964,South,MS,"Hinds County, MS",28049
2278,2021-07-14,72.53832612126483,West,HI,"Honolulu County, HI",15003
2279,2021-07-14,214.98467091758565,West,CA,"Humboldt County, CA",6023
2280,2021-07-14,28.44742370592596,Northeast,PA,"Indiana County, PA",42063
2281,2021-07-14,61.375961297790944,South,KY,"Jefferson County, KY",21111
2282,2021-07-14,161.21042053839247,Midwest,MO,"Jefferson County, MO",29099
2283,2021-07-14,200.30087360891525,Midwest,KS,"Johnson County, KS",20091
2284,2021-07-14,319.2475562099717,Midwest,IL,"Kankakee County, IL",17091
2285,2021-07-14,52.96454120454039,South,TX,"Kaufman County, TX",48257
2286,2021-07-14,38.14017770870887,Northeast,ME,"Kennebec County, ME",23011
2287,2021-07-14,91.87770758336968,South,KY,"Kenton County, KY",21117
2288,2021-07-14,12.23276471068234,Northeast,PA,"Lackawanna County, PA",42069
2289,2021-07-14,83.09471435887038,West,ID,"Latah County, ID",16057
2290,2021-07-14,0.0,Midwest,MI,"Leelanau County, MI",26089
2291,2021-07-14,2.960231667792085,West,NM,"Los Alamos County, NM",35028
2292,2021-07-14,42.22033427214125,West,CA,"Los Angeles County, CA",6037
2293,2021-07-14,42.76021694509837,South,VA,"Loudoun County, VA",51107
2294,2021-07-14,195.1452375272904,South,GA,"Lowndes County, GA",13185
2295,2021-07-14,19.978136775562938,Northeast,PA,"Luzerne County, PA",42079
2296,2021-07-14,104.35982168158246,South,AL,"Madison County, AL",1089
2297,2021-07-14,17.16116129718783,Midwest,WI,"Marathon County, WI",55073
2298,2021-07-14,100.65089400785232,West,AZ,"Maricopa County, AZ",4013
2299,2021-07-14,144.39716108698957,Northeast,NH,"Merrimack County, NH",33013
2300,2021-07-14,230.72821600767747,South,FL,"Miami-Dade County, FL",12086
2301,2021-07-14,0.0,Northeast,CT,"Middlesex County, CT",9007
2302,2021-07-14,21.0862487113564,Northeast,MA,"Middlesex County, MA",25017
2303,2021-07-14,41.35435785762269,Northeast,NJ,"Middlesex County, NJ",34023
2304,2021-07-14,225.21773305764228,Northeast,NJ,"Monmouth County, NJ",34025
2305,2021-07-14,88.5880132050827,West,CA,"Monterey County, CA",6053
2306,2021-07-14,36.77268928017987,Northeast,PA,"Montgomery County, PA",42091
2307,2021-07-14,58.85833109937892,West,OR,"Multnomah County, OR",41051
2308,2021-07-14,56.211004796209664,Northeast,MA,"Nantucket County, MA",25019
2309,2021-07-14,38.67642208881183,South,DE,"New Castle County, DE",10003
2310,2021-07-14,32.04765489208861,Northeast,CT,"New Haven County, CT",9009
2311,2021-07-14,1.6173695393004897,South,WV,"Ohio County, WV",54069
2312,2021-07-14,576.1620725152849,South,FL,"Orange County, FL",12095
2313,2021-07-14,319.9101153931442,South,FL,"Palm Beach County, FL",12099
2314,2021-07-14,532.7901234574617,West,MT,"Park County, MT",30067
2315,2021-07-14,35.194035339394745,Midwest,IL,"Peoria County, IL",17143
2316,2021-07-14,30.49915706333101,West,AZ,"Pima County, AZ",4019
2317,2021-07-14,232.9439275119832,South,FL,"Pinellas County, FL",12103
2318,2021-07-14,152.28560173004414,West,CA,"Placer County, CA",6061
2319,2021-07-14,137.5996018109618,Northeast,MA,"Plymouth County, MA",25023
2320,2021-07-14,72.52739048201751,Northeast,RI,"Providence County, RI",44007
2321,2021-07-14,593.2420023756221,South,AR,"Pulaski County, AR",5119
2322,2021-07-14,42.815436731014906,South,VA,"Pulaski County, VA",51155
2323,2021-07-14,40.2559864421946,West,CA,"Riverside County, CA",6065
2324,2021-07-14,143.33444849393152,West,CA,"Sacramento County, CA",6067
2325,2021-07-14,25.843829446267986,Northeast,ME,"Sagadahoc County, ME",23023
2326,2021-07-14,84.57655577579685,West,UT,"Salt Lake County, UT",49035
2327,2021-07-14,151.25100312876037,West,CA,"San Bernardino County, CA",6071
2328,2021-07-14,129.68314829983737,West,CA,"San Diego County, CA",6073
2329,2021-07-14,48.58794004159727,West,CA,"Santa Cruz County, CA",6087
2330,2021-07-14,62.26083469911271,Midwest,KS,"Sedgwick County, KS",20173
2331,2021-07-14,447.6800018103515,South,FL,"Seminole County, FL",12117
2332,2021-07-14,145.59539654981964,Midwest,KS,"Shawnee County, KS",20177
2333,2021-07-14,190.1390954508541,South,TN,"Shelby County, TN",47157
2334,2021-07-14,85.2478641835071,West,WA,"Snohomish County, WA",53061
2335,2021-07-14,201.09215532955625,West,CA,"Sonoma County, CA",6097
2336,2021-07-14,31.8010777489969,US Territories,VI,"St. Croix Island, VI",78010
